"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"descripcion";"equipamiento";"vende";"fecha_consulta";"venta_arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4563247-suecia-sucre-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=10";"suecia / sucre";380000;13.79;"Código: 4563247 ";2019-01-24;1;1;40;46;"
                                            cocina tradicional, TerminacionesPiso baños: cerámicaPiso dormitorios: piso flotanteCaracterísticas propiedadcocina amoblada, portón automáticoCaracterísticas comunidadaccesos controlados, citófono, gimnasio, portón eléctrico, sala de eventos, sala de juegos, saunaGastosGastos comunes: $ 45.000Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoCocina :&nbsp AmobladaPortón automático, Portero eléctrico";NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4614907-chile-espana-irarrazabal-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=11";"Chile España / Irarrazabal";380000;13.79;"Código: 4614907 ";2019-02-20;1;1;45;45;"
                                            Se arrienda departamento en privilegiada ubicación de Ñuñoa. 1 habitación con baño en suite, Terraza. Cocina integrada con horno eléctrico, encimera, cubierta de granito. Piso 9, 45 mts2. Orientación nororiente Conexión para lavadora. Piso flotante en todo el departamento. Edificio con amplios espacios comunes: piscina, quincho, sala de cine, gimnasio y launge bar. 1 Estacionamiento subterráneo con entrada por huella digital y 1 bodega. Gastos comunes $65.000 incluye agua caliente. Disponible el 5 de Marzo.Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4583462-gerona-holanda-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=12";"Gerona / Holanda";380000;13.8;"Código: 4583462 ";2019-02-04;1;1;40;45;"
                                            Precioso departamento, detrás de Plaza Ñuñoa, muy buen barrio, living-comedor, 1 dormitorio en suite), cocina americana, amoblada y equipada.Instalación lavadora, estacionamiento y bodega.  Gastos comunes aprox. $ 60.000.-Edificio full equipado.Fotos referenciales.TerminacionesPiso baños: cerámicaCaracterísticas propiedadalarma, cocina americana, loggia, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, citófono, estacionamiento de visitas, gimnasio, piscina, portón eléctrico, quincho, sala de cine, sala de eventosEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoServicios adicionales :&nbsp LoggiaCocina :&nbsp Amoblada, EquipadaAlarma, Piscina, Portón automático, Portero eléctrico";NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4632580-regina-pacis-760-departamento-706-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=13";"regina pacis 760 - Departamento 706";390000;14.15;"Código: 4632580 ";2019-03-01;1;1;28;30;"
                                            DPTO.  DE 1 DORMITORIO, COCINA EQUIPADA, ENCIMERA, CUENTA CON BODEGA Y TERRAZA, CERCANO A LOCOMOCIÓN. BARRIO RESIDENCIALEstacionamientos y bodegas Bodegas: 1";NA;NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4484793-manuel-de-salas-655-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=14";"Manuel de Salas 655";4e+05;14.51;"Código: 4484793 ";2018-12-17;1;1;43;47;"
                                            En el sector mas exclusivo y  residencial  de la comuna,  a pasos de la Plaza de Ñuñoa, ofrece un entorno ideal para la vida familiar,  calle Manuel de Salas 655,  hermoso departamento de un ambiente de  43 M2,  orientación oriente, amplio  dormitorio con  walking closet, cocina americana, bodega y estacionamiento, a pasos del Campus Oriente UC.Todo el departamento se encuentra en excelente estado de conservación, bodega en el mismo piso, estacionamiento en primer piso.Edificio  cuenta con gimnasio, sala de eventos, piscina, lavandería, bodega para bicicletas, . Se permiten mascotas, gastos comunes mensuales: $ 90.000. CCTV y conserjería las 24 horas.Edificio  de 15 pisos,  muy cercano a Centros Médicos,  Colegios, Universidad, Comercio en general,  excelente conectividad. a cualquier punto de Santiago.Les invitamos a ver  link de inmobiliaria Simonetti, https://www.youtube.com/watch?v=02GHXRwiTygTerminacionesPiso baños: cerámicaPiso dormitorios: cerámicaSuministrosAgua caliente: central agua calienteCalefacción: losa radianteCaracterísticas propiedadalarma, cocina americana, despensa, sala de estar, terraza con malla, cocina amoblada, cocina equipada, persianas, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, gimnasio, juegos infantiles, panel solar, piscina, portón eléctrico, sala de eventos, sala de juegosGastosContribuciones: $ 35.191Gastos comunes: $ 90.000Otros suministrosinternet, teléfono, tv cable, wi-fiEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoServicios adicionales :&nbsp DespensaCocina :&nbsp Amoblada, EquipadaTeléfono, TV cable, Alarma, Persianas, Piscina, Portón automático, Portero eléctrico";NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4628413-manuel-de-salas-555-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=15";"Manuel de Salas 555";4e+05;14.51;"Código: 4628413 ";2019-02-28;2;2;48;53;"
                                            En Barrio Plaza Ñuñoa, sector residencial y tranquilo, a 10min caminando del Metro Chile España (Linea 3), cercano a los colegios The Angels School, Los Sagrados Corazones Providencia, Ignacio, Corp Rudolf Steiner, Mi Trencito, y Manuel Salas. 

Edificio del 2008, con conserjería 24hrs, cámaras de seguridad, lavandería, piscina, salón multiuso, salón de cine, bicicletero, gimnasio, áreas verdes, y estacionamiento para visitas. 

Las características del departamento son: 
2 dormitorios, 2 baños completos. 
48m2 útiles, 53m2 totales. 
Orientación norte. 
Cocina americana, cubierta de granito, encimera a gas, campana nueva. 
Living con terraza cerrada con ventanas de termopanel, vista despejada. 
Sin conexión a lavadora, edificio con lavandería. 
Piso 3. 
Piso flotante. 
1 bodega amplia. 
Sin estacionamiento. 
Gasto común $100.000 incluyendo agua caliente.
                                        ";NA;NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4541995-irarrazaval-nunoa-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=16";"Irarrázaval, Ñuñoa";4e+05;14.52;"Código: 4541995 ";2019-01-14;1;1;43;50;"
                                            Excelente departamento en pleno centro de Ñuñoa, a pasos metro Chile España a dos cuadras plaza Ñuñoa
                                        ";"Servicios :&nbsp&nbspNoDistribución :&nbsp Hall, EstarServicios adicionales :&nbsp LoggiaCocina :&nbsp Amoblada, EquipadaTV cable, Terraza, Bodega";NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/3427966-juan-enrique-concha-80-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=17";"Juan Enrique Concha 80";4e+05;14.68;"Código: 3427966 ";NA;1;1;38;42;"
                                            Excelente departamento amoblado , nuevo , sin uso , emplazado en exclusivo sector de la comuna de Ñuñoa , Juan Enrique Concha / Irarrazaval , piso cuarto , 38 m , vista nor oriente , living comedor , cocina americana , amoblada y equipada , terraza , dormitorio en suite , estacionamiento y bodega . El depto se arrienda completamente amoblado , solo se debe traer cosas personales . Ideal para ejecutivos , extranjero o personas que vengan a trabajar a Santiago . El edificio cuenta con piscina con vista panorámica de la ciudad , gimnasio , lavanderia , sala de eventos , quinchos , sala de reuniones .Ubicado a una cuadra de la Plaza Ñuñoa , cercano a supermercados , centros comerciales , bancos , pub , restaurant , centros culturales .  TerminacionesPiso baños: cerámicaPiso dormitorios: alfombraCaracterísticas propiedadalarma, cocina americana, despensa, hall, hidromasaje, jacuzzi, sala de estar, cocina amoblada, cocina equipada, persianas, portón automáticoCaracterísticas comunidadaccesos controlados, citófono, estacionamiento de visitas, gimnasio, jacuzzi, piscina, portón eléctrico, quincho, sala de eventos, sala de juegos, sauna";"Servicios :&nbsp&nbspNoDistribución :&nbsp HallServicios adicionales :&nbsp DespensaCocina :&nbsp Amoblada, EquipadaAlarma, Persianas, Piscina, Portón automático, Portero eléctrico";NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/providencia-metropolitana/4492411-general-jose-artigas-3055-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=18";"General José Artigas 3055";410000;14.87;"Código: 4492411 ";NA;1;1;45;52;"
                                            Lindo departamento, en un barrio consolidado , cercano a la intersección de Sucre con Suecia.Un Dormitorio, un baño en suite, bodega, sin estacionamiento, logia y terraza. Cocina cerradaequipada con cocina, campana, refrigerador y freezer.El edificio cuenta con Quincho, salón de eventos, piscina, sala de cine y gimnasio. Seguridad 24/7.Gastos Comunes aproximados $80.000, el edificio es nuevo, por lo cual solo se cuenta con un referencial. Agenda tu visita al 222 122 898 o Whatsapp +569 9277 1419Características propiedadcocina americana, cocina amoblada, cocina equipadaCaracterísticas comunidadaccesos controlados, citófono, estacionamiento de visitas, gimnasio, piscina, quincho, sala de cine, sala de eventosGastosGastos comunes: $ 80.000Estacionamientos y bodegas Bodegas: 1";"Servicios :&nbsp&nbspNoCocina :&nbsp Amoblada, EquipadaPiscina";NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4631103-simon-bolivar-holanda-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=19";"Simón Bolivar / Holanda";420000;15.24;"Código: 4631103 ";2019-03-01;2;2;65;70;"
                                            Amplio y Cómodo Departamento en Muy Buen Sector Residencial Consolidado, Cercano (3 Cuadras) Estación Metro \"Chile-España\", e Inmediato a Plaza Ñuñoa, Centros Comerciales, Culturales, Cívicos y Clínicos. Con Excelente Conectividad y Acceso.Living-Comedor con Terraza y Vista Despejada, Cocina Americana, Dormitorio Principal en Suite con Walk-In Clothes, Baños Completos, Cortinas, Alarma, ESTACIONAMIENTO y BODEGA.Edificio Full Equipado (Piscina, Salón de Eventos, Gimnasio, Quincho, Lavandería, Areas Verdes, Estacionamiento de Visitas y Seguridad 24/7). TerminacionesPiso baños: cerámicaPiso dormitorios: alfombraSuministrosAgua caliente: central agua calienteCalefacción: eléctricaCaracterísticas propiedadalarma, cocina americana, comedor de diario, despensa, hall, loggia, sala de estar, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, gimnasio, juegos infantiles, piscina, portón eléctrico, quincho, sala de eventosGastosGastos comunes: $ 80.000Otros suministrosinternet, señal satelital, teléfono, tv cable, wi-fiEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoDistribución :&nbsp HallServicios adicionales :&nbsp Loggia, DespensaCocina :&nbsp Amoblada, Equipada, Comedor de diarioTeléfono, TV cable, Alarma, Piscina, Portón automático, Portero eléctrico";NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4585227-brown-norte-220-departamento-101b-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=20";"Brown Norte 220 - Departamento 101B";420000;15.24;"Código: 4585227 ";2019-02-05;1;1;56;56;"
                                            Amplio y silencioso, a una cuadra de Plaza Ñuñoa, 1° piso, orientación norte, 56 mts.2, cocina separada del living-comedor, con lindos muebles a ambos lados y espacio para refrigerador y lavadora; habitación con balcón y un amplio vestidor; baño grande con tina y amplio lavamanos. No tiene estacionamiento. Gastos comunes  $45.000. En edificio con lindos jardines, gimnasio, sala de eventos y mesa de pool.
                                        ";"Servicios :&nbsp&nbspSiCocina :&nbsp AmobladaTerraza, Rejas ventana, Portón automático, Portero eléctrico";"Contacto: María Paulina Soto Labbé";2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4507335-manuel-de-salas-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=21";"Manuel de Salas";420000;15.24;"Código: 4507335 ";2018-12-28;1;1;40;43;"
                                            Departamento. Excelente ubicación. Cerca de supermercado colegios, metro nueva línea 3, Centros gastronómicos. Arriendo $420.000, mensual, posibilidad Amoblado $520.000 mensual
1 Dormitorios 1 Baño
Superficie del departamento 40 mts2  /  43,5 Mts2
Cocina Americana
Terraza, linda vista con ventanales
1 Estacionamiento ubicado piso -2
Orientación Sur
Gastos comunes de $70.000.- aprox. incluye agua caliente 
Calefacción Central
Observaciones: 
Piscina, Sala Multiuso, lavandería, quincho, gimnasio, Conserje 24 hrs. Alternativa Amoblado";NA;NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4557400-manuel-de-salasirarrazaval-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=22";"Manuel de salas/Irarrazaval";420000;15.24;"Código: 4557400 ";2019-01-22;1;1;40;NA;"
                                            PROCASA :. JORGE PABLO CARO PROPIEDADES.: Arrienda increíble departamento    Ubicación privilegiada, al frente de la Municipalidad de Ñuñoa (Plaza Ñuñoa). A pasos supermercados, minimarket, bancos, isapres, restaurantes y futuro metro    Departamento también se puede arrendar amoblado en un valor de $500.000.-     Gastos Comunes son de 40.000 pero hay que sumarle el agua caliente, que termina siendo alrededor de 60.000      No deje de visitar!!
                                        ";NA;NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4618137-chile-espana-105-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=23";"Chile España 105";420000;15.24;"Código: 4618137 ";2019-02-22;1;1;50;55;"
                                            Piso 21Valor: $420.000G. Comunes: $95.000 aprox. (incluye agua caliente)Superficie: 50 mts2 aprox. A pasos del metro Chile EspañaHabitación en suite con walk in closetSalaCocina amobladaTerrazaSeguridad 24 horasEstacionamientoBodegaEstacionamiento de visitaLavanderíaSala de primeros auxilios2 salas multiusoPiscinaGimnasioTerminacionesPiso baños: cerámicaPiso dormitorios: alfombraSuministrosAgua caliente: central agua calienteCaracterísticas propiedadcocina americana, comedor de diario, hall, cocina amoblada, portón automáticoCaracterísticas comunidadaccesos controlados, citófono, estacionamiento de visitas, gimnasio, piscina, portón eléctrico, sala de eventosGastosGastos comunes: $ 95.000Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoDistribución :&nbsp HallCocina :&nbsp Amoblada, Comedor de diarioPiscina, Portón automático, Portero eléctrico";NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4572137-general-bustamante-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=24";"GENERAL BUSTAMANTE";420000;15.25;"Código: 4572137 ";2019-01-29;2;1;50;52;"
                                            Espectacular departamento nuevo de 2 dormitorios 1 baño e incluye estacionamiento .
edificio cuenta con piscina, quinchos, gimnasio
                                        ";NA;NA;2019-03-02;"arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/arriendo/departamento/nunoa-metropolitana/4595114-metro-chile-espana-uda?tp=2&op=2&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=25";"Metro Chile España";420000;15.25;"Código: 4595114 ";2019-02-08;1;1;48;56;"
                                            Precioso departamento amoblado a pasos de metro L3.Completamente equipado.  Cocina amoblada y equipada. Living con sillon cama de dos cuerpos. Dormitorio en suite y walk in closet. Cama dos plazas mas tv. Amplia terraza con acceso por living y dormitorio.Linda vista despejada.Edificio cuenta con gimnasio, piscina, quincho, areas verdes, lavanderia y estacionamiento de visitas.Gastos comunes $50.000 appANA ARACENA +569 40758668Estacionamientos y bodegas Estacionamientos: 1";NA;NA;2019-03-02;"arriendo"
