sep=; 
"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"ambientes";"estacionamientos";"descripcion";"vende";"longitud";"latitud";"fecha_consulta";"venta_arriendo";"tipo_vivienda";"barrio_portal"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/4946987-volcan-quetrupillan-4683-uda#position=31&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Volcán Quetrupillán 4683, Valdivia";8e+07;NA;"4946987";2019-09-09;2;1;120;300;NA;NA;"Se vende casa ubicada en Volcán Quetrupillán 4683, Villa Entre Ríos.Casa posee gran living-comedor, cocina totalmente remodelada, un baño. Combustión lenta.Segundo piso dos dormitorios (uno de ellos podría ser dividido en dos)Estacionamiento y bodega techados, patio trasero, antejardín.Locomoción a la puerta.NOTA: casa se encuentra en proceso de remodelación en cocina (completa) y exterior.Suministros Agua caliente: calefónCalefacción: otroCaracterísticas propiedad antejardín, living comedor separado, patio de servicio";"Vilches Y Wagemann Propiedades";-73.2091904;-39.8474693;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5262954-isla-teja-uda#position=32&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Isla Teja, Valdivia";358681250;12500;"5262954";2019-12-08;7;5;420;520;NA;NA;"Casa ubicada en el mejor sector de Valdivia en Isla Teja.Casa de 4 pisos ( 3 pisos y subterráneo) , cuenta con Living, comedor, cocina con comedor de diario y despensa, 7 habitaciones : ( servicio con baño, principal en suite , 2 con walking closet), 5 baños, 3 salas de estar. Quincho, Terraza , Calefacción central a pelet, Pisos de madera , Ventanas termopaneles , 3 bodegas , Lavandería, Garage.* metros aproximadosCaracterísticas propiedad antejardín, pieza de servicio, quincho, terraza con techo, cocina amoblada";"Wonenhaus Gestión Inmobiliaria";-73.2594444;-39.8036111;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5254310-isla-teja-uda#position=33&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Isla Teja, Isla Teja, Valdivia";324247850;11300;"5254310";2019-12-04;5;3;260;628;NA;NA;"Código ID: EB-EF2798Casa Lomas del Río Cruces, Isla Teja, Valdivia.Barrio consolidado, inmediato a Campus Isla Teja UACH, Colegio Alemán, Parque Saval, museos, exclusivo sector gastronómico y a 5 min. del centro.Código ID: EB-EF2798Año de Construcción: 2002DESCRIPCIÓNPrimer piso: * Hall de acceso* Living - comedor con combustión y acceso  terraza cerrada* Baño de visita * Dormitorio en suite con combustión y acceso a   terraza * 1 dormitorio* 1 baño* Cocina* Comedor de diario* LogiaSegundo piso: * 3 dormitorios* 1 baño* Sala de estarÁrea de servicios: * Pieza de servicio con bañoEquipamiento: * Ventanas: termo panel * Pisos: cerámico y piso flotante.* Calefacción: combustión lenta, chimenea y   calefacción central a pellet por losa radiante.Exterior: * Terraza cerrada con vidrio y terraza exterior en   dormitorio en suite* Piscina * Jardín formado* Bodega * 4 estacionamientos, 2 techados";"Property Partners Chile S.a.";-73.2667007;-39.8042984;2020-07-02;"venta";"casa";"Isla Teja"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5179347-sector-santa-elvira-quitacalzon-uda#position=34&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Sector Santa Elvira , Quitacalzon, Valdivia";717362500;25000;"5179347";2019-11-06;7;5;737;8060;NA;NA;"Excelente casa en un terreno de 8.060 mts2 y construido una casa de dos pisos con 737 mts2 mas quincho de 120 mts2 con piscinaLa casa cuenta con hall de acceso, baño de visitas, living con chimenea, y bar incorporado, comedor amplio, sala de estar, cocina con comedor de diario, logia cerrada, dos dormitorios de servicio con baño, un dormitorio con su baño en suite para visitas, sala de juego o oficina.segundo piso dormitorio principal con su baño en suite con jacuzzi y walking-closet, mas tres dormitorios y otros dos baños, amplio garaje, patio con juegos infantiles, quincho completo con piscina y muelle, terraza.la propiedad se encuentra con un acceso con portón metálico a un condominio privado.Características propiedad alarma, antejardín, comedor de diario, despensa, escritorio, hidromasaje, jacuzzi, lavadero interior, living comedor separado, patio de servicio, pieza de servicio, piscina, quincho, riego automático, sala de estar, terraza con techo, chimenea, cocina amoblada, cocina equipada, hall, portón automático";"R & M Izquierdo";-73.1927795;-39.7791328;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-525133027-propiedad-en-el-bosque-_JM#position=35&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Propiedad En El Bosque, Sur De Valdivia, Valdivia";1.8e+08;NA;"687";2020-05-04;4;3;169;234;4;2;"Hermosa casa ubicada en barrio residencial, muy tranquilo y rodeado de áreas verdes en la Ciudad de Valdivia, Región de los Ríos.Excelente conectividad de avenidas principales, colegios, comercio.Exclusivos detalles en su interior con madera nativa, Living-comedor con piso de madera, recién cambiado, ventanas de pino Oregón. Cocina amplia, amoblada y con comedor de diario.Cuatro dormitorios amplios con closet y piso flotante. Tres baños (1 de visita en primer piso y 2 en segundo piso).Eficiente sistema de Calefacción por caldera a pellet. Gas por cañerías. Logia y pequeño cuarto para sistema de calefacción.Espacios externos, delantero y traseros con áreas verdes e iluminación. Cuenta con Portón eléctrico.Agenda una visita con Nativo Propiedades.Nota: Las superficies y características entregadas de la propiedad son aproximadas y referenciales y han sido proporcionadas por su dueño.";"Nativo Propiedades";-73.2367104;-39.8438402;2020-07-02;"venta";"casa";"Sur de Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/4408176-hermosa-casa-y-parcela-en-quitacalzon-en-valdivia-uda#position=36&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Hermosa Casa Y Parcela En Quitacalzon En Valdivia, Valdivia";2.35e+08;NA;"4408176";2019-07-22;4;4;270;5000;NA;NA;"Hermosa Casa y Parcela en Sector Quitacalzon en Valdivia de dos niveles. En el primer nivel cuenta con hall de entrada con piso de piedra pizarra, amplia cocina con muebles base con cubierta de cuarzo y muebles aéreos, comedor de diario, horno eléctrico, amplio living y comedor separado con piso flotante, dormitorio principal en suite y walking closet, baño de visita y oficina. Segundo nivel cuenta con tres dormitorios alfombrados y dos baños, amplia sala de estar, calefacción central a gas con radiadores y estufa a pellet, toda la casa con luces led, cortinas roller, ventanas de termopanel, estacionamientos y terraza techada, bodega, portón corredizo metálico.Propiedad se encuentra inserta en recinto privado tipo condominio con acceso restringido en un hermoso sector a pasos de camino pavimentado, a 15 minutos del centro de la Ciudad de Valdivia, 25 minutos del aeropuerto, 5 minutos del club de Golf.Construido: 270 mts2 aproximadamenteTerreno: 5.000 mts2 aproximadamenteValor: $235.000.000 + comisión 2% + impuesto 10,75%";"Monte Río Propiedades";-73.1882782;-39.7810326;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/4189447-hermosa-casa-en-playa-calfuco-uda#position=37&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Hermosa Casa En Playa Calfuco, Valdivia";2.2e+08;NA;"4189447";2018-10-09;7;3;270;5000;NA;NA;"Hermosa Casa en Playa Calfuco, propiedad de tres niveles con siete dormitorios y tres baños, El primer nivel consta de tres bodegas, logia, una cuarta bodega para taller, segundo nivel, hall de acceso, amplio y luminoso living comedor, bar, cuatro dormitorios, un baño, dos combustión lenta, una bodega interior, tercer nivel cocina con muebles bases y aéreos, cocina a leña, tres dormitorios, un baño, sala de estar, gran terraza con vista al mar, cuenta además con invernadero.Condominio seguro con acceso restringido y clave de ingreso.Inserta en privilegiado y maravilloso entorno natural, con bosque de arrayanes, ulmo, olivillo y otras especies de la selva Valdiviana, a 500 metros de la playa, la cual es apta para el baño, deportes como surf, canotaje, pesca entre otros, con una inigualable vista al Océano Pacífico, excelente camino de acceso, carretera pavimentada, y a sólo 28 kilómetros de la ciudad de Valdivia.Superficie Útil: 270 mt2 aproximadamenteTerreno: 5.000 mt2 aproximadamente";"Monte Río Propiedades";-73.3912582;-39.7927666;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/4825944-hermoso-hotel-boutique-en-valdivia-uda#position=38&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Hermoso Hotel Boutique En Valdivia, Centro De Valdivia, Valdivia";1004307500;35000;"4825944";2019-05-26;15;18;630;630;NA;NA;"Hotel en ValdiviaHermoso Hotel en Valdivia, boutique, inserto en pleno barrio patrimonial de Valdivia, cercano a Centro Cívico y sector costanera.La Casa Paussenberger fue construida en al año 1.900 con un estilo neoclásico, fue remodelada entre el año 2013 y 2015, siendo este último, el año de inicio como Hotel.Posee 15 habitaciones, nueve de nivel estándar y seis de nivel superior, sala de reuniones, sala de estar con espectacular vista al río, terrazas exteriores, salón de lectura, comedores, estacionamientos interiores.Destaca su maravillosa decoración que forma una mezcla perfecta entre lo antiguo y moderno.Calefacción central eco sustentable por su abastecimiento de energía limpia y no contaminante.Construido 680 m2 aproximadamenteTerreno: 750 m2 aproximadamente";"Monte Río Propiedades";-73.249733;-39.8205948;2020-07-02;"venta";"casa";"Centro de Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-522792036-casa-en-venta-de-4-dormitorios-en-valdivia-_JM#position=39&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Pichihuape, Valdivia";2.79e+08;NA;NA;2020-03-27;4;3;220;5000;4;NA;"FLAMANTE Y MODERNA CASA EN MEDIO DE BOSQUE NATIVOSe vende moderna y amplia en medio de bosque nativo.Casa nueva de 220m2 en parcela de mas de 5.000 m2, a 15 km. De valdivia por ingreso norte (12 min.).La casa cuenta con las siguientes características:Primer Piso• Living comedor y cocina con concepto abierto.• Dormitorio 1 en suite con baño doble , walking Closet de 20 m2, totalmente amoblado.• Dormitorio 2: Matrimonial con closet e instalaciones de internet y TV• Baño completoSegundo Piso• Dormitorio 3: 2 camas de 1 1/2 , closet e instalaciones de TV e internet.• Sala de Estar, con instalaciones de TV e internet. (oficina o dormitorio).• Baño completo.• Balcón Otros Detalles• Decoración de paredes en madera nativa.• Todos los ventanales y puertas son de Termopanel en PVC.• Toda la iluminación es LED• Cuenta con instalaciones para videocamaras de vigilancia IP interna y externa.• La parcela tiene mas de 5000 m2, y 2/3 son de bosque nativo.• Tinaja de madera agua caliente para 6 personas, con terraza. • Amplia terraza y estacionamiento techado e iluminado.• Cerco perimetral nuevo, portón eléctrico.• Jardín y estacionamiento nuevos. ";"Nexxos";-73.1224163;-39.7334643;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5139478-toro-bayo-uda#position=40&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Toro Bayo, Torobayo, Valdivia";319742814;11143;"5139478";2019-10-17;7;NA;284;602;NA;NA;"AMPLIA Y LUMINOSA CASA, SECTOR TOROBAYO, RESIDENCIAL, RODEADO DE NATURALEZA, CERCANA A COLEGIO SAN LUIS DE ALBA, COLEGIO ALEMÁN Y A 10 MINUTOS DEL CENTRO DE VALDIVIA. EB-DX4623Año de construcción 2009Primer piso: Hall de accesoLiving - Comedor2 Dormitorio en suiteEscritorioBaño de visitaCocinaSegundo piso: Sala de estar1 Dormitorio en suite 3 dormitorios1 bañoÁrea de servicios: Pieza de servicio con bañoEquipamiento: Ventanas: termo panel Pisos: piedra pizarra, cerámico y piso flotanteSala de caldera: petróleo Exterior: 2 estacionamientos techadosPieza de servicio con bañoSala Caldera";"Property Partners Chile S.a.";-73.2758026;-39.8409996;2020-07-02;"venta";"casa";"Torobayo"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5110442-doctor-raul-munoz-leon-343-uda#position=41&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Doctor Raúl Muñoz León 343, Sur De Valdivia, Valdivia";1.3e+08;NA;"5110442";2019-10-04;4;2;120;302;NA;NA;"Excelente ubicación, cercano a avenidas principales, locomoción colectiva, supermercado, amplias áreas verdes y de esparcimiento, lugar muy seguro de alta plusvalía y considerable demanda.";"Luis Álvarez Propiedades";-73.2126999;-39.8463364;2020-07-02;"venta";"casa";"Sur de Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5410188-cabo-blanco-uda#position=42&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Cabo Blanco, Valdivia";295553350;10300;"5410188";2020-02-06;4;2;249;14580;NA;NA;"EB-EM9645Estupenda casa ubicada en Cabo Blanco Alto en Condominio Agua De Luna, a 10 minutos de la Plaza por puente Cau Cau. Inmediata a Isla Teja, Universidad Austral y centro de la ciudad.  -  Conformada por amplia casa edificada en     maderas nativas y piedra. -  Atractivo diseño arquitectónico en niveles. -  Acceso al río Cruces a través de muelle.";"Property Partners Chile S.a.";-73.2464981;-39.773201;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5337458-obenque-1271-uda#position=43&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Obenque 1271, Torobayo, Valdivia";1.8e+08;NA;"5337458";2020-01-08;3;NA;115;337;NA;1;"Se vende hermosa casa de dos pisos en Valdivia, Condominio Alto del Cruces.Primer piso: Living comedor, cocina equipada, logia techada, baño de visita y dormitorio principal en suite. Segundo piso: Sala de estar, dos dormitorios un baño completo.La propiedad es de 115,51 mts2 en un terreno de 337,32 mts2 y se encuentra emplazada en un condominio seguro y rodeado de naturaleza. Multicancha, juegos infantiles, un quincho a orilla de río totalmente equipado y botadero de lanchas. Se puede calefaccionar con losa radiante o estufa a pellet.Su ubicación es privilegiada, a sólo 3Km del centro de la ciudad, cercano a colegios y universidades.Terminaciones Piso baños: baldosín cerámicoPiso dormitorios: alfombraTechos: tejaSuministros Agua caliente: calefónCalefacción: losa radianteCaracterísticas propiedad alarma, antejardín, lavadero exterior, cocina amoblada, cocina equipada, persianasCaracterísticas comunidad accesos controlados, áreas verdes, juegos infantiles, multicancha, sala de eventosOtros suministros internet, wi-fi";"Eduardo Schild Y Cía.";-73.2737732;-39.8247414;2020-07-02;"venta";"casa";"Torobayo"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/4563230-villa-del-rey-uda#position=44&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Villa Del Rey, Valdivia";1.8e+08;NA;"4563230";2019-01-24;5;2;8;8;NA;NA;NA;"Collado Y Kunstmann Propiedades";-73.2452087;-39.8195839;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-522793045-casa-en-venta-de-3-dormitorios-en-valdivia-_JM#position=45&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Villa Claro De Luna, Sur De Valdivia, Valdivia";4.8e+07;NA;NA;2020-03-27;3;2;70;120;3;NA;"EXECELENTE CASA EN VILLA CLARO DE LUNASe vende casa remodelada en villa claro de luna, cuenta con 3 dormitorios todos con piso flotante y forrada con terciado ranurado, 1 baño de piso y muro de cerámica, living-comedor juntos, cocina pequeña conexión al gas con cañerías de cobre hacia el patio trasero. Estacionamiento cubierto para 1 vehículo, leñera – documentación al día.Cerca del supermercado el trébol, cancha de futbol cercada, a pasos de Av. Rene Schneider.Total, terreno: 120 mts2 Aprox.Total, construidos: 70 mts2 Aprox.Valor: $47.500.000.-";"Nexxos";-73.2308977;-39.8551142;2020-07-02;"venta";"casa";"Sur de Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-522791631-casa-en-venta-de-5-dormitorios-en-valdivia-_JM#position=46&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Casa Valdivia Lago Palena - Teniente Merino, Sur De Valdivia, Valdivia";7e+07;NA;NA;2020-03-27;5;1;110;180;5;NA;"SE VENDE CASA DE 1 PISO EN TTE. MERINO VALDIVIAAmplia casa ubicada en sector Teniente Merino/ Lago Palena, cuenta con 5 dormitorios, living comedor, 1 baño, cocina con comedor de diario, estacionamiento techado, patio costado y leñera – bodega. Antejardín. Sector muy tranquilo, frente a plaza y cercano a colegio, Bencinera, Supermercados y comercio. A solo 2 cuadras de Picarte. Construido: 110 mts2.Terreno: 180 Mts2.Valor: $70.000.000.- + 2% Serv. De Corretaje.";"Nexxos";-73.2165153;-39.8377542;2020-07-02;"venta";"casa";"Sur de Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5438189-toro-bayo-uda#position=47&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Toro Bayo, Torobayo, Valdivia";358681250;12500;"5438189";2020-03-09;4;NA;251;1290;NA;NA;"Amplia casa en sector Torobayo, Piso 1: Hall de acceso; estar; dormitorio principal; vestidor y baño en suite; comedor; cocina: comedor de diario; loggia: baño de visitas; escritorio y terraza.Piso 2: Tres dormitorios; sala de estar con dos baños.";"Property Partners Chile S.a.";-73.2713013;-39.8370018;2020-07-02;"venta";"casa";"Torobayo"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-522796979-casa-en-venta-de-9-dormitorios-en-valdivia-_JM#position=48&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Camino A Niebla, Valdivia";2.98e+08;NA;NA;2020-03-27;9;7;350;2000;9;NA;"Se Vende preciosa Propiedad con 2 Casas + Cabaña en Aguas del Obispo. 2.000 Mts2 de Terreno!5090000Se vende Hermosa propiedad de 2.000 Mts2 con Rol propio. Consta de 1 casa principal de 170 Mts2. 3 dormitorios amplios con baños, total 4 baños, Vigas a la vista. Cocina amplia amoblada con Isla, Muebles, cocina encimera. La otra casa tiene 4 dormitorios y 2 baños, cocina amoblada y living comedor, sala de estar. 80 Mts2 construidos. Más una cabaña de 55 Mts2.- Excelente oportunidad de Inversión! terreno para la construcción de más cabañas, con terraplenes listos.- Cuenta con agua potable y energía eléctrica con medidores independientes. 2 estanques de 10.000 de reserva agua.- Preciosa vista al Río Valdivia!Realmente Hermosa, No pierda la oportunidad de conocerla! Venta con Hipotecario o contado. (sólo se agendarán visitas con quienes tengan Crédito aprobado). –$298.000.000";"Nexxos";-73.3428581;-39.8577525;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-522793364-casa-en-venta-de-4-dormitorios-en-valdivia-_JM#position=49&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Pasaje Esmeralda, Centro De Valdivia, Valdivia";1.65e+08;NA;NA;2020-03-27;4;2;104;201;4;NA;"HERMOSA CASA SECTOR CENTRICO Se vende hermosa casa aislada en sector céntrico de Valdivia. Casa con posibilidades de giro comercial o habitacional, ya que se encuentra aislada del ruido de la zona y a la vez, ubicada en importante y tradicional barrio comercial.En su interior, consta de 2 amplias y luminosas habitaciones con espaciosos closets, más otra pequeña que puede ser utilizada como escritorio o dormitorio para cama de 1 plaza, un amplio baño con tina de hidromasaje, una gran cocina amoblada, chimenea hogar, calefactor de combustión lenta, patio techado utilizable como bodega o estacionamiento, más otro que se encuentra en la entrada de la casa, para un vehículo. Cuenta, además, con una cabaña interior de amplio dormitorio y baño privado.El dormitorio principal tiene salida a una parte del ante jardín, en la que se puede instalar una pequeña terraza.Año de construcción, 2009Precio: $165.000.000Ubicación: Pasaje en Barrio Esmeralda.";"Nexxos";-73.2435735;-39.8165809;2020-07-02;"venta";"casa";"Centro de Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5508697-hermosa-casa-en-riberas-de-estancilla-uda#position=50&type=item&tracking_id=abf96938-5ae1-4c4a-90ee-7a6b8a99571c";"Hermosa Casa En Riberas De Estancilla, Valdivia";229125582;7985;"5508697";2020-03-15;4;3;140;619;NA;NA;"Hermosa Casa en Riberas de Estancilla.Cuenta con dos niveles. Primer nivel consta de hall de acceso, living comedor separados con salida a terraza, amplia logia con grandes ventanales otorgando mayor luminosidad, cocina con muebles bases y aéreos, equipada con encimera y horno eléctrico, dormitorio principal en suite con walking closet y acceso a terraza, más un dormitorio pequeño, escritorio, baño visita. Bodega, quincho techado, comedor de diario. Segundo nivel cuenta con dos dormitorios, un baño, amplia y cómoda sala de estar.Toda la propiedad cuenta con excelente aislación y ventanas termo panel permitiendo una agradable temperatura. Calefacción central a través de radiadores, posee dos calderas, una a pellet y otra a gas. Patio con jardín formado y ante jardín, estacionamiento para dos vehículos.Condominio cuenta con alta seguridad las 24 horas del día mediante servicio de conserjería. Además posee Club House, cancha de tenis, basquetball, quincho, salón de eventos, botadero de lanchas, hermosas áreas verdes y parque de juegos.Ubicado camino a Niebla por carretera pavimentada, con buena locomoción, lado Colegio San Luis de Alba y a tan sólo 5 Kilómetros del centro de ValdiviaConstruido: 140 m2 aproximadamenteTerreno: 619,2 m2 aproximadamente";"Monte Río Propiedades";-73.2988281;-39.8432693;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5409081-obenque-sn-uda#position=1&type=item&tracking_id=ce2a97bd-50a5-4db1-8be2-15b8e5553a9b";"Obenque S / N, Torobayo, Valdivia";1.8e+08;NA;"5409081";2020-05-05;3;NA;116;337;NA;NA;"SE VENDE CASA CONDOMINIO ALTOS DEL CRUCESE VENDE propiedad con vista a Bosque Nativo Valdiviano, ubicada en condominio Altos del Cruce, sector Torobayo.-3 dormitorios-3 baños - Hall- Living/comedor- Logia-337 m2 Terreno-116 m2 Construido-Sector residencial y seguro-Alta plusvalía- Gastos comunes : $40.000AREAS COMUNES- Embarcadero- Acceso a playa del condominio.- Quincho- Multicancha y juegos infantiles.Agente inmobiliario Karin Aguila*975192319* . Agenda tu visita. LOOK IN Propiedades.";"Look In Propiedades";-73.2737732;-39.8247414;2020-07-02;"venta";"casa";"Torobayo"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5278310-t350-4000-uda#position=2&type=item&tracking_id=ce2a97bd-50a5-4db1-8be2-15b8e5553a9b";"T-350 4000, Valdivia";232425450;8100;"5278310";2019-12-11;4;3;140;800;NA;NA;"Casa de dos pisos con 140 mts2, hall de acceso, living y comedor, cocina con muebles encimera y horno, baño de visita, sala de escritorio, dormitorio principal con su baño en suite y walking-closet, otro dormitorio de niños, segundo piso amplia sala de estar, salita para guardar cosas a la subida escala, dos dormitorios y otro baño, amplio patio con terraza, calefacción central a gas.Condominio con acceso controlado, club house, cancha de padledTerminaciones Piso baños: porcelanatoPiso dormitorios: alfombraSuministros Agua caliente: calefónCalefacción: calderaCaracterísticas propiedad alarma, antejardín, sala de estar, terraza con techo, cocina amoblada, hallCaracterísticas comunidad accesos controlados, áreas verdes, citófono, estacionamiento de visitas, juegos infantiles, multicancha";"R & M Izquierdo";-73.317955;-39.8471527;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5319138-cayumapu-uda#position=3&type=item&tracking_id=ce2a97bd-50a5-4db1-8be2-15b8e5553a9b";"Cayumapu, Valdivia";156098080;5440;"5319138";2020-01-01;2;1;75;8100;NA;NA;"Código ID: EB-EI3028Amplia parcela de agrado con atractivo entorno natural, con casa de un piso de madera. Ubicada en Fundo Pichoy, con estacionamiento techado en acceso. Cuenta con árboles nativos, frutales, huertos orgánicos y arroyo natural. En parte de ella existe selva húmeda con terrazas naturales.";"Property Partners Chile S.a.";-73.0491028;-39.5555992;2020-07-02;"venta";"casa";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5174262-condominio-estancilla-uda#position=4&type=item&tracking_id=ce2a97bd-50a5-4db1-8be2-15b8e5553a9b";"Condominio Estancilla, Torobayo, Valdivia";324247850;11300;"5174262";2019-11-04;5;NA;240;580;NA;4;"\"Condominio cerrado, control en portería 24x7, club house, marina, áreas verdes, plazas con juegos para niños y un parque central. Cuenta con sistema Passive House (extractores, bomba de calor, eficiencia energética). 5 dormitorios, principal en suite, 4 baños, living, comedor, sala de estar, cocina, lavandería, bodega, estacionamiento techado, ventanas de termopanel, bomba de calor, calefacción central con radiadores, piso porcelanato, iluminación led, superficie “Staron” en muebles de cocina y baños, perímetro con otras casas del condominio y no con el exterior. \"Gastos comunes ($100.000) incluye agua (riego y potable)metros aproximados.";"Wonenhaus Gestión Inmobiliaria";-73.2986908;-39.8448448;2020-07-02;"venta";"casa";"Torobayo"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/5166338-isla-teja-uda#position=5&type=item&tracking_id=ce2a97bd-50a5-4db1-8be2-15b8e5553a9b";"Isla Teja, Isla Teja, Valdivia";358681250;12500;"5166338";2019-11-29;7;4;384;540;NA;NA;"Amplia y luminosa casa, de materiales nobles , sector Isla Teja, residencial, cercana a instituto Alemán , Universidad Austral, a minutos del centro de Valdivia y puente Cau Cau.EB-DX4623Año de construcción 2006Primer piso: Hall de accesoLiving con chimenea - Comedor1 Dormitorio1 BañoCocinaComedor de diarioLoggia DespensaQuincho cerradoTerrazaSegundo piso: Sala de estar1 Dormitorio en suite  4 dormitorios1 bañoMansarda:Sala de estarDormitorio1 BañoZócalo:BodegaLeñeraCaldera a PelletEstacionamiento TechadoÁrea de servicios: Pieza de servicio con bañoEquipamiento: Ventanas: termopanel Pisos: madera, porcelanato, piedra pizarra, alfombras, cerámicos y piso flotante.Sala de caldera: pelletsCocina y baños con cubiertas de granitoCampana, encimera, horno eléctricoMuros exteriores revestidos en piedra y siding de fibrocemento";"Property Partners Chile S.a.";-73.2634964;-39.8054008;2020-07-02;"venta";"casa";"Isla Teja"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/casa/valdivia-de-los-rios/4733690-moderna-casa-en-medio-de-bosque-nativo-uda#position=6&type=item&tracking_id=ce2a97bd-50a5-4db1-8be2-15b8e5553a9b";"Moderna Casa En Medio De Bosque Nativo, Valdivia";283788605;9890;"4733690";2019-04-13;3;4;220;5000;NA;NA;"Moderna casa y nueva de 220m2 en parcela de mas de 5000 m2, a 15 km. De valdivia por ingreso norte (12 min.). La casa cuenta con las siguientes características:1 habitacion en suite con baño doble privado, walkin Closet de 20 m2, totalmente amoblado., 2 habitaciones equipadas (con muebles e instalaciones de internet y TV). , 1 sala de juegos y TV. En segundo piso., 3 baños. (2 en primer piso y 1 en el segundo). Balcón en 2do. Piso. Cocina, sala de estar y comedor concepto abierto. Decoracion de paredes en madera nativa. Todos los ventanales y puetas son PVC Termopanel. Toda la iluminacion es LED Cuenta con instalaciones para camaras de vigilancia IP interna y externa. La parcela tiene mas de 5000 m2, y 2/3 son de bosque nativo. Tinaja de madera agua caliente para 6 personas, con terraza. Amplia terraza y estacionamiento techado e iluminado. Cerco perimetral nuevo, porton electrico.";"Wonenhaus Gestión Inmobiliaria";-73.1622696;-39.7380257;2020-07-02;"venta";"casa";"Valdivia"
