sep=; 
"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"ambientes";"estacionamientos";"descripcion";"vende";"longitud";"latitud";"fecha_consulta";"venta_arriendo";"tipo_vivienda";"barrio_portal"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5685359-avenida-los-leones-3055-uda#position=11&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Avenida Los Leones 3055, Plaza Ñuñoa, Ñuñoa";163558650;5700;"5685359";2020-06-26;2;2;68;166;NA;2;"Características propiedad cocina americana, reja en ventanas, sala de estar, terraza con malla, cocina amoblada, persianas, portón automáticoCaracterísticas comunidad accesos controlados, áreas verdes, circuito cerrado de tv, estacionamiento de visitas, gimnasio, juegos infantiles, piscina, portón eléctrico, quincho, sala de eventosGastos Contribuciones: UF 5.700,00Gastos comunes: $ 100.000Estacionamientos y bodegas  Estacionamientos: 2Bodegas: 1";"Propiedades Homely House";-70.5989685;-33.4470634;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/MLC-533990502-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=12&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"El Aguilucho, Plaza Ñuñoa, Ñuñoa";183644800;6400;NA;2020-06-25;2;2;74;77;2;NA;"Cariola Kroneberg Propiedades, (PROPIEDAD DESOCUPADA) departamento de 74M2 útiles y 3 de terraza, cuenta con 2 dormitorios principal en suite con walk in closet , segundo dormitorio amplio, living comedor con acceso a terraza, cocina equipada con encimera, horno, campana y muebles, loggia, estacionamiento y bodega de app 6m2. El edificio tiene 2 quinchos, sala de eventos, gimnasio, lavandería, sala de reunión, juegos infantiles,bicicletero y 9 estacionamientos de visita. Gastos comunes $140.000 mas consumo de agua caliente y calefacción. Contribuciones $150.000. metraje dado por el dueño. BFPara mayor información durante la contingencia sanitaria, contactar 24/7 a ejecutiva Beatriz Ferrada, +569 9227 3140, (bferrada.ckp@gmail.com) .Visitenos en www.cariolakroneberg.cl";"Cariola Kroneberg Propiedades";-70.6015042;-33.4448983;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5685619-exequiel-fernandez-irarrazaval-uda#position=13&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Exequiel Fernandez / Irarrazaval, Plaza Ñuñoa, Ñuñoa";186514250;6500;"5685619";2020-06-26;3;2;83;93;NA;1;"Impecable y casi nuevo Depto. ubicado en el piso 10 del edificio Miró, ubicación privilegiada, cercano a importantes vías de acceso y rodeado de comodidades de este importante centro urbano de Ñuñoa, con vista nor oriente, cuenta con 3 dormitorios y dos baños, el principal en suite, con amplios closet, cocina con logia y terraza cuenta con un estacionamiento y una bodega en subterráneo. El edifico cuenta con accesos contralados 24/7, lavanderia, gimnasio, Quincho exterior, Sala multiuso, sala de juegos, cine, piscina exterior y estacionamientos de visita. De ser necesario se tramita financiamiento.Características propiedad hall, loggia, cocina amobladaCaracterísticas comunidad accesos controlados, estacionamiento de visitas, gimnasio, piscina, quincho, sala de cine, sala de eventos, sala de juegosEstacionamientos y bodegas  Estacionamientos: 1Bodegas: 1";"Hunter Psi";-70.5995102;-33.4556007;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5684177-espronedaav-simon-bolivar-uda#position=14&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Esproneda / Av. Simon Bolivar, Plaza Ñuñoa, Ñuñoa";127948776;4459;"5684177";2020-06-26;1;1;42;50;NA;NA;".: PROCASA Jorge Pablo Caro Propiedades:. Vende cómodo departamento ubicado en La comuna de Ñuñoa de 50 M2 totales. Cuenta con un dormitorio en suite con walk in closet, un amplio living con cocina incorporada con espacio para lavadora, también cuenta con un estacionamiento y una bodega subterránea. El edificio tiene seguridad 24/7 con áreas comunes como piscina, gimnasio, sala de eventos, lavandería y estacionamiento para visitas. La propiedad está cercana a Plaza Ñuñoa y Municipalidad a cuadras de Metro Chile España y grandes Avenidas como Irarrázaval y Chile España, también tiene a mano comercio como supermercados, farmacias, restaurantes, pub, teatro y locales comerciales.";"Procasa Jorge Pablo Caro Propiedades";-70.5995026;-33.4510002;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/MLC-534528914-departamento-en-venta-de-4-dorm-en-nunoa-_JM#position=15&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Metro Chile España / José Pedro Alelessandri, Plaza Ñuñoa, Ñuñoa";180775350;6300;NA;2020-06-30;4;NA;103;106;4;NA;"Atractivo y Amplio departamento Duplex a pasos Metro Chile España100/3 Mt2Primer Nivel: Amplio Living Comedor con salida a terraza3 dormitorios de exelente tamaño, ppal en Suite2 Baños, ppal con Ventilaciòn NaturalCocina Amoblada con Conexiòn a LavadoraSegundo Nivel: Una Gran Sala Estar1 Dormitorio de Exelente Tamaño1 Baño con Ventilaciòn NaturalEstacionamiento de Uso y GoceConserje y seguridad 24 HrsContacto: Nicolás Pedemonte. Asesor Inmobiliario Grupo Inovo.";"Grupo Inovo Spa";-70.5970013;-33.4565942;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/MLC-534101578-exequiel-fernandez-irarrazaval-_JM#position=16&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Exequiel Fernandez / Irarrázaval, Plaza Ñuñoa, Ñuñoa";186514250;6500;"72";2020-06-26;3;2;81;91;4;1;"UBICACIÓN PRIVILEGIADAAmplio departamento de 91 m2 totales, cercano a importantes vías de acceso, comercio, centros culturales y a pasos de 2 estaciones de metro (Estación Chile España L3 y Estación Ñuñoa L6)Descripción recintos:Departamento con excelente vista, ubicado en el piso 10, orientación nor-oriente; contempla Living-Comedor con Terraza, 3 Dormitorios, 2 baños, Dormitorio principal en suite y Closet amplio, 2 Dormitorios con 2 closet cada uno, área Home Office, Cocina - Logia, Closet en Hall Acceso y terraza contínua en Dormitorios.1 Estacionamiento y 1 bodega.Equipamiento Edificio:El Edificio posee Piscina, Gimnasio, Sala de Eventos, Quincho, Amplia Sala de Cine , Lavandería y estacionamientos de visita.Acceso controlado las 24 horas. Cámaras de Vigilancia en Accesos y al interior del Edificio.AGENDE SU VISITA!!Agentes Natalia Bublik  +569 9819 6661        Celia Gutiérrez  +569 9596 9688 - celia.gutierrez@casamagna.clwww.casamagna.cl";"Casamagna Studio";-70.5996681;-33.4554972;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5693045-brown-nortediagonal-oriente-uda#position=17&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Brown Norte / Diagonal Oriente, Plaza Ñuñoa, Ñuñoa";215208750;7500;"5693045";2020-07-02;3;2;80;80;NA;NA;"Acogedor y luminoso departamento como nuevo, orientación nor oriente, sector Campus Oriente Universidad Católica.Hall de entrada, puerta separadora de ambientes, living comedor juntos con salida a terraza, cocina tradicional amoblada y equipada con encimera a gas, horno y campana, cubiertas de quarztone, logia.Tres dormitorios, principal en suite con walk-in-clóset y salida a balcón, dos baños.Todo el departamento con ventanas termopanel, piso de porcelanato excepto dormitorio principal que es alfombrado, calefacción por radiadores.Estacionamiento subterráneo, sin bodega.Edificio cuenta con piscina, sala de eventos, quincho panorámico, estacionamientos de visitas y bicicletero.Excelente conectividad por Simón Bolívar, Diagonal Oriente, Eliecer Parada, cercano a colegio Calazans.Para consultas y/o visitas contactar a Ximena Bradley, cel 9 8234 7019.";"Grupo C&b Propiedades";-70.591301;-33.449501;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5689198-exequiel-fernandez-grecia-c_248894-uda#position=18&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Exequiel Fernandez / Grecia C_248894, Plaza Ñuñoa, Ñuñoa";131994700;4600;"5689198";2020-06-30;2;2;50;53;NA;NA;"Buen departamento en sector , Exequiel Fernandez. Recibos de buen tamaño y luminosos.2 dormitorios , 2 baños .Ppal. en suite con walk in closet Cocina equipada más loggia.[50 m2 (aprox) construidos, 53 m2 (aprox) totales, br>Cocina equipada, Bien ubicado Cercanía de Grecia1 Estacionamiento, 1 bodega, 2 ascensores, piscina, jardines formados Orientación Norte.";"Ventana Urbana Propiedades";-70.5985031;-33.4562988;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5685884-cercano-a-la-estacion-nunoa-uda#position=19&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Cercano A La Estacion Ñuñoa, Plaza Ñuñoa, Ñuñoa";100430750;3500;"5685884";2020-06-27;1;1;45;49;NA;NA;"Vendo Excelente departamento, A pasos del Metro ñuñoa de la línea 6, a cuadras del Mall Plaza egaña.1 Dormitorio, 1 baño, Living-comedor, Cocina Americana.Está ubicado en un séptimo Piso de un total de 27 pisos del edificio, Cuenta con 2 ascensores, Tiene orientación Norte.El Edificio Tiene Piscina, Quincho, Sala de eventos, Areas verdes, 20 estacionamientos para Visitas, Vigilancia de Lunes a domingo 24 horas.Cercano a Colegios, Bancos, supermercados y varias plazas.Para Cualquier consulta o visita comunicarse con:Maximiliano Bardavid L, Asesor inmobiliario+56930793644, bardavidm@gmail.comTerminaciones Piso dormitorios: piso flotanteCaracterísticas propiedad despensa, cocina amobladaCaracterísticas comunidad accesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, gimnasio, jacuzzi, piscina, portón eléctrico, quincho, sala de eventos, saunaGastos Contribuciones: $ 80.000Gastos comunes: $ 60.000";"Bardavid Propiedades";-70.5976181;-33.4547615;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5690492-holanda-simon-bolivar-uda#position=20&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Holanda / Simon Bolivar, Plaza Ñuñoa, Ñuñoa";151793905;5290;"5690492";2020-06-30;2;2;65;72;NA;1;"Bello departamento en tranquilo barrio de la tradicional Ñuñoa.Entre las calles, Simón Bolivar, Rodolfo Lenz y Holanda, se encuentra este tranquilo departamento.Orientación Nor-poniente2 dormitorios2 bañosDormitorio principal en suite..Living comedor + terraza.Bodega y estacionamiento en subterráneo.El edificio cuenta con áreas comunes, Salón de evento, piscina, áreas verdes.Conectividad, plusvalía y tranquilidad a poca distancia de Plaza Ñuñoa y toda su gastronomía.Contribuciones de aproximadamente $100.000Gasto común aproximado de $90.000.CONTACTOFonos y WatsApp:+56993473157+56994815232+56999549095E-Mail:propiedadeshv@hotmail.comhectorvaldesl@hotmail.comEstacionamientos y bodegas  Estacionamientos: 1Bodegas: 1";"Hector Valdes Propiedades + Arquitectura";-70.5949707;-33.4502182;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5694135-chile-espana-simon-bolivar-uda#position=21&type=item&tracking_id=de573d14-f6e0-4e87-91e2-24889c3d7fbd";"Chile España / Simón Bolívar, Plaza Ñuñoa, Ñuñoa";184505635;6430;"5694135";2020-07-02;3;2;85;91;NA;1;"WELCOME HOME VENDE EN ÑUÑOA EXCELENTE UBICACIÓN DEPARTAMENTO UF6430OPORTUNIDAD!!3 dormitorios (principal en suite)2 bañosHall de accesoCocina con comedor diarioLoggiaTerrazaSala de cine, quincho, piscina, sala de eventos, gimnasio, estacionamientos de visitas Bodega y estacionamiento Cercano a supermercados, farmacias, Plaza ÑuñoaMetro Chile España a 2 cuadras Contacto: +569 8248 3195 - +569 9817 3914 susan@whome.clTerminaciones Piso baños: cerámicaPiso dormitorios: alfombraSuministros Agua caliente: central agua calienteCalefacción: losa radianteCaracterísticas propiedad alarma, comedor de diario, escritorio, hall, loggia, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidad accesos controlados, áreas verdes, citófono, estacionamiento de visitas, gimnasio, piscina, portón eléctrico, quincho, sala de eventosGastos Gastos comunes: $ 150.000Otros suministros internet, teléfono, tv cable, wi-fiEstacionamientos y bodegas  Estacionamientos: 1Bodegas: 1";"Welcomehome Spa";-70.5974655;-33.45047;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
