sep=; 
"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"ambientes";"estacionamientos";"descripcion";"vende";"longitud";"latitud";"fecha_consulta";"venta_arriendo";"tipo_vivienda";"barrio_portal"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-525804545-casa-en-venta-penuelas-_JM#position=1&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Coquimbo: Peñuelas, Peñuelas";113247330;3950;NA;2020-05-07;3;3;120;200;3;2;"Hermosa casa de dos plantas en tranquilo barrio residencial, frente a plaza, gran ubicación cercana a colegios, centros comerciales y gimnasios, con excelente conectividad cuenta con living comedor, 3 dormitorios, 2 baños completos y uno de visita, cocina amoblada, lavandería, bodega y estacionamiento techado para vehículos.";"Fuenzalida Propiedades La Serena";-71.2864928;-29.9720002;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4611823-loteo-las-amapolas-coquimbo-uda#position=2&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Loteo Las Amapolas Coquimbo, Sindempart";4.4e+07;NA;"4611823";2019-02-19;3;1;48;98;NA;NA;"Propiedad ubicada en coquimbo sector las torres sindempart propiedad cuenta con 3 dormitorios un baño living comedor cocina americana estacionamiento techado para vehículos rejas protecciones baño cerámico excelente ubicación sector tranquilo. son 48 m2 construidos valor venta 44.000.000.-VENDE CORVETTO PROPIEDADES";"Corvetto Propiedades";-71.3356476;-29.9812412;2020-07-28;"venta";"casa";"Sindempart"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4962467-casa-herradura-oriente-uda#position=3&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Casa Herradura Oriente, La Herradura";182055834;6350;"4962467";2019-08-30;3;4;186;460;NA;NA;"Casa de 2 pisos modelo exclusivo en sector Herradura OrienteSe ubica al oriente del pueblo de La Herradura, en un sector residencial consolidado de muy buenas vías de acceso y movilización, cerca de la playa, colegios, supermercados, centros de salud.– 2 pisos modelo exclusivo en sector Herradura Oriente– Estar comedor– 3 dormitorios– 4 Baños– Dormitorio principal, con baño privado y vestidor– Cocina– Lavadero– Sala de estar– Terreno 460 mts2– Construidos 186 mts2";"Elqui Valley Propiedades Inmobiliaria";-71.3539352;-29.9857254;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5205358-las-salvias-1300-uda#position=4&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Las Salvias 1300, La Herradura";192090407;6700;"5205358";2019-11-16;3;3;180;489;NA;NA;"Se vende propiedad ubicada a pasos de la Playa La Herradura, en Coquimbo, esta propiedad cuenta con un primer piso con 1 dormitorio, 1 baño completo y una sala de estar, Equipada para 2 personas, con entrada directa a la calle, en el Segundo Piso con entrada independiente, se encuentran 2 Dormitorios, 1 baño completo mas baño de visita, Living y comedor separados, terraza cubierta con vista al poniente, tambien cuenta con una cocina amplia, patio, bodega y estacionamientoTerminaciones Piso baños: cerámicaPiso dormitorios: cerámicaSuministros Agua caliente: calefónCaracterísticas propiedad reja en ventanas, terraza con techo";"Proactiva Gestión Inmobiliaria";-71.3515549;-29.9869041;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5067431-ananuca-717-uda#position=5&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Añañuca 717, Sindempart";8e+07;NA;"5067431";2019-10-10;3;2;75;180;NA;NA;"Se vende casa en Sindempart calle Añañuca, CoquimboCon Excelente ubicación en una de las calles con mayor conectividad en el sector de Sindempart, cerca de supermercados, colegios, centros médicos, comercio en general, la propiedad es de dos pisos. Primer piso de material solido en donde esta living - comedor, cocina, 1 baño. Segundo piso con 1 baño, 3 dormitorios.Ademas estacionamiento, patio trasero, antejardin.";"Kpra Propiedades";-71.341713;-29.9840183;2020-07-28;"venta";"casa";"Sindempart"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4171422-sindempart-3-dormitorios-2-banos-uda#position=6&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Sindempart 3 Dormitorios 2 Baños, Sindempart";89500000;NA;"4171422";2018-10-09;3;NA;103;182;NA;NA;"Propiedad ubicada en la ciudad de Coquimbo sector Sindempart propiedad cuenta con tres dormitorios con closet dos baños completos cocina mas comedor de diario amplio patio pavimentado rejas protecciones entrada de vehículos propiedad un piso individual recién pintada pisos cerámicos living comedor cocina y baños dormitorios alfombra nueva sin uso son 103 m2 construidos 182 m2 terreno sector seguro con acceso a ruta 5 próximo a colegios supermercado servicios etc.VENDE CORVETTO PROPIEDADESTerminaciones Piso baños: cerámicaPiso dormitorios: alfombraTechos: tejaCaracterísticas propiedad antejardín, comedor de diario, reja en ventanas";"Corvetto Propiedades";-71.3420944;-29.9757175;2020-07-28;"venta";"casa";"Sindempart"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-534099868-hermosa-casa-estilo-mediterraneo-_JM#position=7&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Hermosa Casa Estilo Mediterraneo., Peñuelas";286702100;10000;NA;2020-06-26;3;3;240;1100;NA;3;"Barrio consolidado en excelente ubicación!!Casa Mediterranea al lado de Colegio Ameizing Grace Peñuelas, a una cuadra de Strep Center, supermercado, gimnasio, gasolineras, farmacia, acceso expedito a ruta D-43 (Ovalle), Avda. La Cantera y Ruta 5.Propiedad en una planta construcción solida, con sus espacios muy grandes y toda la casa con piso enchapado en madera de coigue, mañio y rauli, todo vitrificado, orientada principalmente al jardin.Hall de entrada con puerta principal madera de laurel, a su izquierda, amplio living con chimenea que irradia calor en sus cuatro sentidos, un espacioso comedor apto para mesa de 12 o mas comensales, tiene salida a terraza que cuenta con quincho, parrilla y horno a leña. Continua con baño de vistas y luego la cocina en isla con comedor de diario y muebles a la medida con cubiertas de cuarzo silestone, horno eléctrico, lavavajillas, caba, pieza y baño de servicio completo, despensa, logia y patio de servicio. A la derecha de hall de acceso, encontramos amplia sala de estar, seguidos por dos amplios dormitorios con closets de piso a techo y un baño completo, y terminamos con suite con walking closet, cabe señalar que desde todos los dormitorios tenemos vista al jardin y son tremendamente soleados, los tres dormitorios los une una pequeña sala de estar con Bosca que tempera todo el sector de la casa. Desde la sala de estar, se tiene acceso a un segundo piso con amplia terraza con vista al mar y una cómoda bodega. Extras: Dos Bodegas ubicadas fuera de la casa, arboles frutales en producción, la propiedad se encuentra bien protegida, con alto muro, cerco eléctrico con puertas de acceso y portón eléctrico.";"Ceciliasaavedraparraguez";-71.2981923;-29.9715233;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5514130-guanaqueros-tongoy-coquimbo-uda#position=8&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Guanaqueros, Tongoy, Coquimbo, Guanaquero";1.99e+08;NA;"5514130";2020-03-17;3;2;123;2600;NA;NA;"Hermosa casa en uno de los sectores exclusivos de Guanaqueros frente a playa las Licitas. La propiedad fue construida el año 2015 ecológicamente como casa pasiva captando la energía solar del sector. Cuenta con 3 dormitorios, el principal es amplio y muy iluminado, el baño principal destaca la distribución y grifería con ahorro de agua, además tiene con walk in closet.El segundo y tercer dormitorio también son amplios y cada uno tiene su closet insertado y ventanas con linda vista a la bahía de Guanaqueros.Tiene una entrada con techo alto con bigas de pino Oregón logrando una sensación de amplitud en el espacio y una luz armónica durante todo el día llenando todos los ambientes. El sector de la cocina es abierto logrando incorporar al sector del comedor como un todo. Los pisos son de porcelanato y sus puertas son de pino Oregón. Cuenta con un terreno de 2.600 M2 totales con agua potable y un pozo habilitado. Todos los antecedentes del inmueble están en regla.No deje de visitar esta gran propiedad, contactenos.Terminaciones Piso baños: porcelanatoPiso dormitorios: porcelanatoTechos: tejaSuministros Agua caliente: calefónCaracterísticas propiedad antejardín, lavadero exterior, cocina amoblada, cocina equipadaOtros suministros internet, tv cable";"Alma S.p.a.";-71.408432;-30.1951122;2020-07-28;"venta";"casa";"Guanaquero"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5443345-avenida-el-panul-928-uda#position=9&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Avenida El Panul 928, La Herradura";301037205;10500;"5443345";2020-02-21;4;3;190;600;NA;NA;"¡Compra sin Comisión! Gran casa en el sector La Herradura, Coquimbo. Disfruta de una espectacular vista escuchando el sonido del mar, en un lugar tranquilo y familiar a minutos de la playa y el club de yates. Precio10.500 UFEspecificaciones •2 Pisos •4 Dormitorios •3 Baños•190mts2 Construidos •600mts2 de Terreno•Piscina•Quincho•3 EstacionamientosTerminaciones Piso baños: cerámicaPiso dormitorios: piso flotanteCaracterísticas propiedad antejardín, piscina, quincho, sala de estarCaracterísticas comunidad áreas verdes, estacionamiento de visitas, piscina, quincho";"Construyela Propiedades";-71.3668289;-29.9870701;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5146966-los-jardines-doblar-por-las-garzas-esquina-venecia-uda#position=10&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Los Jardines, Doblar Por Las Garzas Esquina Venecia, Peñuelas";227928170;7950;"5146966";2019-10-21;4;4;164;500;NA;NA;"Coquimbo, Peñuelas, Calle Las Garzas con Venecia, subiendo por Los Jardines.Vendemos casa de 1 piso.AisladaAntigüedad septiembre 2018Terreno 500m2Construída 164m24 dormitorios (2 dormitorios con baño en suite, 1 con walking closet.4 baños.baño con mampara de cristal en ducha.Sala de estarAmplio y hermoso recibidor.Cocina amoblada con comedor, cubierta con granito, espacio para lavavajilla y refrigerador de 2 puertas.Living y comedor con salida a terrazaComedor principal amplio con hermosos pisos de madera ingenieria.Gran terraza con vigas.Iluminación Led.Pisos :Madera Ingeniería en dormitorios y living comedor.Porcelanato en baños y cocina.Tejas : chena.Riego Semitecnificado.Lavandería exterior, patio de servicio.2 Estacionamientos.Excelente conectividad, Sector 100% residencial.A pasos de Outlet Vivo de Peñuelas, Casino Enjoy, Playa, Ruta 5, Gimnasio 2. Líder del Rosario de Peñuelas. Ingreso a propiedad por Av. Miramar, por Los Jardines, por JJperez, por Gerónimo Méndez.Coordine su visita con anticipación llamando o whattsApp con Corredora de propiedades Carmen Sagastibelza +569-98856740Al precio final debe adicionar la comisión del 2% a la corredora que intermedia esta venta.PRECIO UF 7.950.";"Carmen Sagastibelza E.";-71.2875824;-29.9523277;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4643323-penuelas-coquimbo-uda#position=11&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Peñuelas, Coquimbo, Peñuelas";946116930;33000;"4643323";2019-03-08;3;3;480;5800;NA;NA;"Sorprendente casa con terreno sector El Santuario, donde gozará de tranquilidad y múltiples comodidades tales como: cercanía a centros comerciales (Strip Center, supermercados), colegios (Amazing Grace), locomoción expedita (principales vías de comunicación y Ruta 5 Norte), a minutos de la ciudad de La Serena y Coquimbo, además de a pocos minutos del Océano Pacífico y sus hermosas playas.Precio: 33.000 UFCuenta con:- 5.800 m2. de terreno y 480 m2. construidos.- 3 dormitorios (el principal en suite con jacuzzi, gran closet y bosca. Uno de estos es de servicio).Además, todos con piso flotante.- 3 baños (1 de servicio).- Espacioso living y comedor con piso flotante- Gran cocina equipada completamente con isla hasta para 12 personas, despensa y sector para refrigeradores.- Loggia con patio privado.- Chimenea en living y comedor.- Portón automático y bodega.- En el exterior se encuentran amplias áreas verdes (césped, palmeras, diversos tipos de arbustos y árboles frutales), piscina, cabaña para huéspedes y quincho techado.Características propiedad piscina";"Patricio Aravena Propiedades";-71.2912292;-29.9616642;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5512774-la-herradura-uda#position=12&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"La Herradura, La Herradura";177755302;6200;"5512774";2020-05-01;4;3;111;450;NA;NA;"Linda casa recién pintada en excelentes condicionesLuminoso living comedor con salida a terraza.Cocina con habitación de servicio y baño.Patio de servicio techadoHabitacion principal en suite con vista a jardin interior.2 habitaciones + 1 baño";"Property Partners Chile S.a.";-71.3510971;-29.9881992;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5434892-puerto-velero-amplia-y-luminosa-casa-vista-maravillosa-uda#position=13&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Puerto Velero Amplia Y Luminosa Casa. Vista Maravillosa, Puerto Velero";415718045;14500;"5434892";2020-02-18;5;6;1012;290;NA;NA;"ESPECTACULAR CASA DE TRES PISOSPARA DISFRUTAR EN FAMILIACondominio con acceso controlado, con 14 piscinas, 10 canchas de tenis, cancha de futbol, Hermosos jardines, Funicular a la playa, 3 Restaurantes, Supermercado, sala de eventos y club shows, Marina para 100 embarcaciones y más.5 dormitorios y 6 bañosPRIMER PISOLinda entrada con hall de accesoAmplio Living con salida a terrazaComedor separado con salida a terraza cerradaBaño de visitaGran Suite con amplio clósetUn dormitorio con amplio closetPieza de servicio con medio bañoAmplia y cómoda cocina amoblada con cubierta de granito, encimera, horno eléctrico y campanaPieza de lavadoEnorme lavadero/logia /bodega con espacio para tender ropa y guardar bicicletas. SEGUNDO PISOAmplia suite con walk in closet y salida a terrazaGran dormitorio con cómodos y amplios clósets con salida a la terrazaHall de distribuciónSUBTERRANEOGran sala de estar con salida al jardínOTROS Jardín hecho, con grandes terrazas y lindos árbolesEstacionamiento para varios autosVista espectacularCalefacción por calderaContribuciones $357.000Comisión Corredora: 2% + ivaContacto: Paula Ascui C +569 87918425Looff PropiedadesCaracterísticas propiedad antejardín, lavadero interior, living comedor separado, patio de servicio, pieza de planchado, sala de estar, cocina amoblada, cocina equipada, hallCaracterísticas comunidad accesos controlados, áreas verdes, juegos infantiles";"Looff Propiedades";-71.4789352;-30.2448196;2020-07-28;"venta";"casa";"Puerto Velero"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5538823-santuario-de-penuelas-uda#position=14&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Santuario De Peñuelas, Cruz Del Tercer Milenio";240543062;8390;"5538823";2020-04-01;4;3;160;555;NA;NA;"Hermosa propiedad nueva, entrega inmediata, en sector residencial de Coquimbo. Casa estilo moderno, finas terminaciones. Distribución:Cuenta con amplios espacios, 4 dormitorios, tres baños, cocina equipada, adicional cuenta con sala de estar. amplio patio.Pisos de madera en dormitorios, porcelanato en living comedor cocina y baños, ventanas termo panel en aluminio.Sector seguro y tranquilo, excelente conectividad.";"Alaluf Propiedades";-71.3519974;-29.9573002;2020-07-28;"venta";"casa";"Cruz del Tercer Milenio"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5718231-oportunidad-en-tongoy-uda#position=15&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Oportunidad En Tongoy, Tongoy";1.4e+08;NA;"5718231";2020-07-14;6;4;186;825;NA;NA;"Dos magnificas casas en terreno de 825 m2. Construcción solida en zona segura, fuera del área de inundación. Hermosa vista a la bahía de Tongoy. Las casas se encuentran en el primer y segundo piso de una misma construcción. Cada casa cuenta con acceso independiente, 3 dormitorios, 2 baños, living comedor y cocina. Tienen 98 m2 y 88 m2 respectivamente. La propiedad cuenta con 3 bodegas y estacionamientos.";"Zona Urbana Gestión Inmobiliaria";-71.5007019;-30.2520409;2020-07-28;"venta";"casa";"Tongoy"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5059291-la-herradura-uda#position=16&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"La Herradura, Sindempart";131882966;4600;"5059291";2019-10-07;6;3;147;298;NA;NA;"Casa en La Herradura con departamento interior, para uso comercial.  Aislada, con ampliación regularizada y excelente conectividad.Descripción :- Living Comedor- Cocina equipada- Dormitorio principal en suite - 5 dormitorios - 2 baños completos- Patio y areas verdes.";"Property Partners Chile S.a.";-71.3451004;-29.9874001;2020-07-28;"venta";"casa";"Sindempart"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-525804536-casa-en-venta-penuelas-_JM#position=17&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Coquimbo: Peñuelas, Peñuelas";100345735;3500;NA;2020-05-07;3;2;98;NA;3;NA;"Cómoda casa en excelente barrio residencial, cerca de colegios, comercio, playa, gimnasios etc. Cuenta con living comedor, 3 dormitorios, 2 baños, antejardín con adocretos y amplio patio con asador.";"Fuenzalida Propiedades La Serena";-71.2976154;-29.9603306;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-525816011-espectacular-casa-de-dos-pisos-en-penuelas-_JM#position=18&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Espectacular Casa De Dos Pisos En Peñuelas, Peñuelas";573404200;20000;NA;2020-05-07;5;4;305;1270;NA;3;"Hermosa casa estilo único en barrio peñuelas , con gran vista mar. Construcción solida de albiñeria reforzada con elementos de hormigón armado , combinación de pisos alfombrados ,de porcelanato , lamino parquet flotante, piedra pizarra, puertas tableradas en madera nativa, en marcos de madera natural barnizada, ventanas y ventanales de aluminio. Vanitorios de mármol, cocina con cubierta de granito.   Hermosa casa que posee muchos lugares para compartir en familia, quincho, sala de juegos, piscina, cacha de futbolito.";"Century 21 Fontana";-71.2923608;-29.9627507;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5055629-gobernador-demetrio-reygada-3860-uda#position=19&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Gobernador Demetrio Reygada 3860, Peñuelas";9.6e+07;NA;"5055629";2019-09-05;3;3;95;155;NA;NA;"Hermosa casa en venta , ubicada en uno de los mejores barrios de Coquimbo , Fundo San Agustìn en Rosario de Peñuelas , cercana a colegio Amazing Grace , outlet Arauco Premiun , buen acceso a ruta 5 , cercana a la playa ,la propiedad cuenta con 3 dormitorios , 3 baños , sala de estar , cocina amoblada .Terminaciones Piso baños: alfombraPiso dormitorios: alfombraSuministros Agua caliente: calefónCaracterísticas propiedad antejardín, sala de estar, cocina amoblada";"C & C Gestión Inmobiliaria";-71.2958679;-29.9716053;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4643474-guanaqueros-uda#position=20&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Guanaqueros, Guanaquero";200691;7;"4643474";2020-06-03;5;5;300;1500;NA;NA;"Precio por m2: 7,00 UFPrecio total: 10.500 UFExcelente casa de construcción mediterránea, emplazada en uno de los mejores sectores residenciales de Guanaqueros, Las Lisitas. A solo media cuadra de la playa. Sector de alta plusvalía, debido al alto estándar de construcción de las casas de la zona.Construidos 300 m2 incluido quinchoTerreno de 1.500 m2La casa tiene las siguientes características:1er Dormitorio principal en suite con baño privado.2do Dormitorio con baño privado.3er Dormitorio4to Dormitorio5to dormitorio de servicio con baño privado.Cocina con muebles, incluye campana.Sala de living amplioSala de comedor amplioCloset adicionales y despensas en pasillo Lavandería y patio de servicioQuincho equipado de gran tamaño con asientos en obraPiscina Juegos de niñosAmplios jardines y patios con arboles y plantas de exteriorEstacionamiento con capacidad para 4 a 6 vehículos, motos, bicicletas, motos de agua.Precio UF 10.500Comisión 2%+IVAPrecio por m2: 7,00 UFPrecio total: 10.500 UF";"Diamond Properties";-71.4333;-30.2;2020-07-28;"venta";"casa";"Guanaquero"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5203857-guanaqueros-villa-luan-uda#position=21&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Guanaqueros - Villa Luan, Guanaquero";2.65e+08;NA;"5203857";2019-11-15;4;2;154;11200;NA;NA;"Espectacular propiedad en parcelación Villa Luan, acceso Norte a Guanaqueros. Parcela de 11.200 metros cuadrados en altura con espectaculares vistas a la bahía y fácil acceso a la playa a cuatrocientos metros. Terreno plano y una porción con declive moderado. Ubicada en parcelación Villa Luan, última propiedad de la parcelación, con camino peatonal a la playa y colindante con quebrada.Casa de dos pisos dividida en dos unidades, cada una con living comedor, cocina americana, baño completo y dos dormitorios. Terraza con espectaculares vistas panorámicas. Estacionamiento y bodega de construcción sólida cerrados.Casa de 119 metros cuadrados, terraza superior de 30 metros cuadrados, garaje y bodega de 35 metros cuadrados.Agua potable y electricidad. Consta de dos lotes, cada uno con su rol propio, susceptible de subdivisión. Con recepción final.Por su ubicación única en Guanaqueros, esta propiedad es ideal para proyecto familiar o para proyecto turístico.Para mayor información o para coordinar una visita, favor contactar a don Omar Helfmann al +5696 8457484 o vía email a ohelfmannn@somerset.cl";"Somerset Propiedades Chile";-71.4333;-30.2;2020-07-28;"venta";"casa";"Guanaquero"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5246465-la-herradura-hermosa-vista-uda#position=22&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"La Herradura, Hermosa Vista., La Herradura";301037205;10500;"5246465";2019-12-02;4;3;187;524;NA;NA;"Vendemos casa en Pueblo de La Herradura, sector Av. El Panul, a 330 mts de Costanera de Club de Yates.Casa Aislada.2 pisos sólidos.Hermosa vista desde todas sus habitaciones.Estacionamiento techado para 3 vehículos.Área verde y jardínPiscinaTerraza de 16m2Amplio hall de acceso.4 dormitorios.3 baños.Distribución :Dormitorio principal con walking closet, baño en suite, tina con hidromasaje, salida a la piscina y reposeras.Zona de dormitorios para niños, con salida a la piscina y escalera de fierro forjado con acceso a segundo piso.2do.baño completo con ducha.Bodega, logia y zona de lavandería.Patio trasero.Segundo Piso :Escalera de hormigón con luces al costado peldaños.Cocina estilo americana, amoblada con cubierta en granito.Medio Baño.Comedor principal y living juntos con acceso directo a Terraza para disfrutar de la maravillosa vista al mar.Quincho techado, sala de Juegos con mesa de pool, Bar en madera noble, data para ver películas o karaoke (estas cosas incluídas en el precio ) y acceso a terraza de 16 m2 para disfrutar de hermosa vista al mar, playa y Cruz del Milenio.Pisos cocina y baño Porcelanato.Entrepiso en hormigón armado.Según tasación Bancaria, vida útil 66 años.AGUA POTABLE, LUZ ELÉCTRICA, ALCANTARILLADO.Toda la construcción Recepcionada por DOM.Precio de Venta UF 10.500.Al precio final debe adicionar comisión del corredor del 2%.-Coordine su visita con anticipación al +569-98856740 con, Corredora de Propiedades Carmen Sagastibelza.";"Carmen Sagastibelza E.";-71.3599625;-29.9892235;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-522786427-casa-en-venta-de-4-dormitorios-en-coquimbo-_JM#position=23&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Mar De Chile, La Herradura";329707415;11500;NA;2020-03-27;4;3;400;1890;4;NA;"Se vende casa de estilo Mediterráneo, ubicada en La Herradura de Coquimbo, sector La puntilla, con vista Panorámica a la Bahía. Sector con muy buena plusvalía. A metros del club de yates, cercano a restaurantes, supermercados, colegios y universidad.La casa cuenta con una superficie 400 metros de construcción aproximadamente y 1890 metros cuadrados de terreno. El terreno enfrenta a tres calles. La casa está distribuida de la siguiente manera:1er piso: sala de estar con vista y salida a la terraza, Amplio living, comedor independiente, oficina, baño de visitas, cocina amoblada y equipada con isla, cuarto de lavandería. Todas las ventanas en Termo-Paneles, puertas y pisos de madera, cubiertas de cocina en Mármol.2do piso: 3 habitaciones con closets, dos de ellas con salida a la terraza la cual tiene vista a la Bahía, un baño independiente, cuarto para hacer ejercicios. Además cuenta con una habitación principal en Suite de unos 30 m2 aproximadamente, con terraza Panorámica de la Bahía La Herradura, closet, El Baño del dormitorio principal cuenta con Jacuzi,La Propiedad también cuenta con una bodega independiente, amplio estacionamiento (espacio para estacionar alrededor de 8 vehículos), árboles frutales y un pequeño huerto.La Zona emplazada esta propiedad permite una subdivisión predial mínima de 160m2, lo cual permite construir una segunda vivienda y poder vender independientemente a esta propiedad";"Kw Chile";-71.3680661;-29.9822804;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5401193-penuelas-uda#position=24&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Peñuelas, Peñuelas";129015945;4500;"5401193";2020-02-03;2;4;115;200;NA;NA;"CÓDIGO ID: EB-EM5547Casa recién Remodelada en Peñuelas, excelentes terminaciones y cómodos espacios.Orientación SurDESCRIPCIÓN:- Living comedor- Cocina con comedor de diario y salida a logia y patio trasero.- 1 Dormitorio principal en suite con closet- 1 Amplio dormitorio-1 Escritorio- 2 Baños completosEXTERIOR:- Estacionamiento para 1 vehículo- Portón eléctrico- Patio delantero- Jardín con Hot tub, con doble calefacción a leña y eléctrico.- Terraza techada como quincho y parrilla.Características-Todas las ventanas con termopanel-Porcelanatos y piso flotante nuevos-tabiquería interna reforzada, engrosada y rellena para mayor aislación acústica.";"Property Partners Chile S.a.";-71.3097992;-29.9692993;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-525816152-en-venta-casa-con-preciosa-vista-en-un-barrio-consolidado-_JM#position=25&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"En Venta Casa Con Preciosa Vista En Un Barrio Consolidado., Peñuelas";140484029;4900;NA;2020-05-07;NA;3;120;300;NA;NA;"Casa en venta con un hermoso entorno consolidado, cerca de colegios, restaurantes, ruta 5, la casa cuenta con living comedor por separado vigas a la vista y pequeño desnivel entre ambas, casa de dos pisos, 5 dormitorios cómodos,, sala de estar dentro de dormitorio, 3 baños en total, entrada para dos vehículos con portón y techado.";"Century 21 Fontana";-71.2981566;-29.9592513;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5627459-alberto-arenas-santuario-penuelas-00-uda#position=26&type=item&tracking_id=d40009b3-b335-49f3-b315-fab03d8cf3bb";"Alberto Arenas, Santuario Peñuelas 00, Peñuelas";163420197;5700;"5627459";2020-05-24;3;3;130;300;NA;2;"Excelente Propiedad!!!Acogedora Casa, ubicada en exclusiva zona residencial del Sector Santuario de Schoenstatt, consta de 3 dormitorios con closet, Sala de estar y comedor, 3 baños, cocina con comedor de diario, espacio para planchado, lavandería techada, terraza con jardinería, estacionamiento con portón automático, antejardín; construcción de alta calidad, área habitacional con alta plusvalía.Características propiedad antejardín, lavadero interior, terraza con techo, cocina amoblada, cocina equipada";"Kpra Propiedades";-71.2929916;-29.958107;2020-07-28;"venta";"casa";"Peñuelas"
